,STATE,Candidate_Name,Candidate_Votes,Apportionment_pop,Num_Reps_Capped,State_Vote_Total,CapEC_NE_VotePop,CapEC_NE_CanVotes,CapEC_NE_CanRemainder,CapEC_Full_VotePop,CapEC_Full_CanVotes,CapEC_Full_CanRemainder,Num_Reps_Uncapped,UnCapEC_NE_VotePop,UnCapEC_NE_CanVotes,UnCapEC_NE_CanRemainder,UnCapEC_Full_VotePop,UnCapEC_Full_CanVotes,UnCapEC_Full_CanRemainder
44,Colorado,McEnulty; Frank Edward,829,4311882.0,7.0,2401462,343066.0,0.0,829.0,266830.0,0.0,829.0,143.0,16794.0,0.0,829.0,16562.0,0.0,829.0
45,Colorado,Jay; Charles,598,4311882.0,7.0,2401462,343066.0,0.0,598.0,266830.0,0.0,598.0,143.0,16794.0,0.0,598.0,16562.0,0.0,598.0
46,Colorado,Allen; Jonathan E.,348,4311882.0,7.0,2401462,343066.0,0.0,348.0,266830.0,0.0,348.0,143.0,16794.0,0.0,348.0,16562.0,0.0,348.0
47,Colorado,Stevens; Thomas Robert,336,4311882.0,7.0,2401462,343066.0,0.0,336.0,266830.0,0.0,336.0,143.0,16794.0,0.0,336.0,16562.0,0.0,336.0
48,Colorado,Moore; Brian,226,4311882.0,7.0,2401462,343066.0,0.0,226.0,266830.0,0.0,226.0,143.0,16794.0,0.0,226.0,16562.0,0.0,226.0
49,Colorado,La Riva; Gloria,158,4311882.0,7.0,2401462,343066.0,0.0,158.0,266830.0,0.0,158.0,143.0,16794.0,0.0,158.0,16562.0,0.0,158.0
50,Colorado,Harris; James,154,4311882.0,7.0,2401462,343066.0,0.0,154.0,266830.0,0.0,154.0,143.0,16794.0,0.0,154.0,16562.0,0.0,154.0
51,Colorado,Lyttle; Bradford,110,4311882.0,7.0,2401462,343066.0,0.0,110.0,266830.0,0.0,110.0,143.0,16794.0,0.0,110.0,16562.0,0.0,110.0
52,Colorado,Amondson; Gene C.,85,4311882.0,7.0,2401462,343066.0,0.0,85.0,266830.0,0.0,85.0,143.0,16794.0,0.0,85.0,16562.0,0.0,85.0
53,Connecticut,Obama; Barack,997772,3409535.0,5.0,1646797,329360.0,3.0,9692.0,235257.0,4.0,56744.0,113.0,14574.0,68.0,6740.0,14320.0,69.0,9692.0
54,Connecticut,McCain; John,629428,3409535.0,5.0,1646797,329360.0,1.0,300068.0,235257.0,2.0,158914.0,113.0,14574.0,43.0,2746.0,14320.0,43.0,13668.0
55,Connecticut,Nader; Ralph,19162,3409535.0,5.0,1646797,329360.0,0.0,19162.0,235257.0,0.0,19162.0,113.0,14574.0,1.0,4588.0,14320.0,1.0,4842.0
56,Connecticut,Baldwin; Chuck,311,3409535.0,5.0,1646797,329360.0,0.0,311.0,235257.0,0.0,311.0,113.0,14574.0,0.0,311.0,14320.0,0.0,311.0
57,Connecticut,McKinney; Cynthia,90,3409535.0,5.0,1646797,329360.0,0.0,90.0,235257.0,0.0,90.0,113.0,14574.0,0.0,90.0,14320.0,0.0,90.0
58,Connecticut,Moore; Brian,19,3409535.0,5.0,1646797,329360.0,0.0,19.0,235257.0,0.0,19.0,113.0,14574.0,0.0,19.0,14320.0,0.0,19.0
59,Connecticut,Calero; Roger,15,3409535.0,5.0,1646797,329360.0,0.0,15.0,235257.0,0.0,15.0,113.0,14574.0,0.0,15.0,14320.0,0.0,15.0
60,Delaware,Obama; Barack,255459,785068.0,1.0,412412,412412.0,0.0,255459.0,137471.0,1.0,117988.0,26.0,15862.0,16.0,1667.0,14729.0,17.0,5066.0
61,Delaware,McCain; John,152374,785068.0,1.0,412412,412412.0,0.0,152374.0,137471.0,1.0,14903.0,26.0,15862.0,9.0,9616.0,14729.0,10.0,5084.0
62,Delaware,Nader; Ralph,2401,785068.0,1.0,412412,412412.0,0.0,2401.0,137471.0,0.0,2401.0,26.0,15862.0,0.0,2401.0,14729.0,0.0,2401.0
63,Delaware,Barr; Bob,1109,785068.0,1.0,412412,412412.0,0.0,1109.0,137471.0,0.0,1109.0,26.0,15862.0,0.0,1109.0,14729.0,0.0,1109.0
64,Delaware,Baldwin; Chuck,626,785068.0,1.0,412412,412412.0,0.0,626.0,137471.0,0.0,626.0,26.0,15862.0,0.0,626.0,14729.0,0.0,626.0
65,Delaware,McKinney; Cynthia A.,385,785068.0,1.0,412412,412412.0,0.0,385.0,137471.0,0.0,385.0,26.0,15862.0,0.0,385.0,14729.0,0.0,385.0
66,Delaware,Calero; Roger,58,785068.0,1.0,412412,412412.0,0.0,58.0,137471.0,0.0,58.0,26.0,15862.0,0.0,58.0,14729.0,0.0,58.0
67,District of Columbia,Obama; Barack,245800,,1.0,265853,265853.0,0.0,245800.0,88618.0,2.0,68564.0,16.0,16616.0,14.0,13176.0,14770.0,16.0,9480.0
68,District of Columbia,McCain; John,17367,,1.0,265853,265853.0,0.0,17367.0,88618.0,0.0,17367.0,16.0,16616.0,1.0,751.0,14770.0,1.0,2597.0
69,District of Columbia,Scattered,1138,,1.0,265853,265853.0,0.0,1138.0,88618.0,0.0,1138.0,16.0,16616.0,0.0,1138.0,14770.0,0.0,1138.0
70,District of Columbia,Nader; Ralph,958,,1.0,265853,265853.0,0.0,958.0,88618.0,0.0,958.0,16.0,16616.0,0.0,958.0,14770.0,0.0,958.0
71,District of Columbia,McKinney; Cynthia,590,,1.0,265853,265853.0,0.0,590.0,88618.0,0.0,590.0,16.0,16616.0,0.0,590.0,14770.0,0.0,590.0
72,Florida,Obama; Barack,4282074,16028890.0,25.0,8390744,335630.0,12.0,254514.0,310769.0,13.0,242077.0,534.0,15714.0,272.0,7866.0,15655.0,273.0,8259.0
73,Florida,McCain; John,4045624,16028890.0,25.0,8390744,335630.0,12.0,18064.0,310769.0,13.0,5627.0,534.0,15714.0,257.0,7126.0,15655.0,258.0,6634.0
74,Florida,Nader; Ralph,28124,16028890.0,25.0,8390744,335630.0,0.0,28124.0,310769.0,0.0,28124.0,534.0,15714.0,1.0,12410.0,15655.0,1.0,12469.0
75,Florida,Barr; Bob,17218,16028890.0,25.0,8390744,335630.0,0.0,17218.0,310769.0,0.0,17218.0,534.0,15714.0,1.0,1504.0,15655.0,1.0,1563.0
76,Florida,Baldwin; Chuck,7915,16028890.0,25.0,8390744,335630.0,0.0,7915.0,310769.0,0.0,7915.0,534.0,15714.0,0.0,7915.0,15655.0,0.0,7915.0
77,Florida,McKinney; Cynthia,2887,16028890.0,25.0,8390744,335630.0,0.0,2887.0,310769.0,0.0,2887.0,534.0,15714.0,0.0,2887.0,15655.0,0.0,2887.0
78,Florida,Keyes; Alan,2550,16028890.0,25.0,8390744,335630.0,0.0,2550.0,310769.0,0.0,2550.0,534.0,15714.0,0.0,2550.0,15655.0,0.0,2550.0
79,Florida,La Riva; Gloria,1516,16028890.0,25.0,8390744,335630.0,0.0,1516.0,310769.0,0.0,1516.0,534.0,15714.0,0.0,1516.0,15655.0,0.0,1516.0
80,Florida,Jay; Charles,795,16028890.0,25.0,8390744,335630.0,0.0,795.0,310769.0,0.0,795.0,534.0,15714.0,0.0,795.0,15655.0,0.0,795.0
81,Florida,Harris; James,533,16028890.0,25.0,8390744,335630.0,0.0,533.0,310769.0,0.0,533.0,534.0,15714.0,0.0,533.0,15655.0,0.0,533.0
82,Florida,Stevens; Thomas Robert,419,16028890.0,25.0,8390744,335630.0,0.0,419.0,310769.0,0.0,419.0,534.0,15714.0,0.0,419.0,15655.0,0.0,419.0
83,Florida,Moore; Brian,405,16028890.0,25.0,8390744,335630.0,0.0,405.0,310769.0,0.0,405.0,534.0,15714.0,0.0,405.0,15655.0,0.0,405.0
84,Florida,Nettles; Gary,391,16028890.0,25.0,8390744,335630.0,0.0,391.0,310769.0,0.0,391.0,534.0,15714.0,0.0,391.0,15655.0,0.0,391.0
85,Florida,Amondson; Gene,293,16028890.0,25.0,8390744,335630.0,0.0,293.0,310769.0,0.0,293.0,534.0,15714.0,0.0,293.0,15655.0,0.0,293.0
86,Georgia,McCain; John,2048759,8206975.0,13.0,3924486,301884.0,6.0,237455.0,261633.0,7.0,217328.0,273.0,14376.0,142.0,7367.0,14271.0,143.0,8006.0
87,Georgia,Obama; Barack,1844123,8206975.0,13.0,3924486,301884.0,6.0,32819.0,261633.0,7.0,12692.0,273.0,14376.0,128.0,3995.0,14271.0,129.0,3164.0
88,Georgia,Barr; Bob,28731,8206975.0,13.0,3924486,301884.0,0.0,28731.0,261633.0,0.0,28731.0,273.0,14376.0,1.0,14355.0,14271.0,2.0,189.0
89,Georgia,Baldwin; Chuck,1402,8206975.0,13.0,3924486,301884.0,0.0,1402.0,261633.0,0.0,1402.0,273.0,14376.0,0.0,1402.0,14271.0,0.0,1402.0
90,Georgia,Nader; Ralph,1158,8206975.0,13.0,3924486,301884.0,0.0,1158.0,261633.0,0.0,1158.0,273.0,14376.0,0.0,1158.0,14271.0,0.0,1158.0
91,Georgia,McKinney; Cynthia,250,8206975.0,13.0,3924486,301884.0,0.0,250.0,261633.0,0.0,250.0,273.0,14376.0,0.0,250.0,14271.0,0.0,250.0
92,Georgia,Peroutka; Michael A.,23,8206975.0,13.0,3924486,301884.0,0.0,23.0,261633.0,0.0,23.0,273.0,14376.0,0.0,23.0,14271.0,0.0,23.0
93,Georgia,Harris; James,20,8206975.0,13.0,3924486,301884.0,0.0,20.0,261633.0,0.0,20.0,273.0,14376.0,0.0,20.0,14271.0,0.0,20.0
94,Georgia,Allen; Jonathan,8,8206975.0,13.0,3924486,301884.0,0.0,8.0,261633.0,0.0,8.0,273.0,14376.0,0.0,8.0,14271.0,0.0,8.0
95,Georgia,Moore; Frank,6,8206975.0,13.0,3924486,301884.0,0.0,6.0,261633.0,0.0,6.0,273.0,14376.0,0.0,6.0,14271.0,0.0,6.0
96,Georgia,Byrne; David C.,4,8206975.0,13.0,3924486,301884.0,0.0,4.0,261633.0,0.0,4.0,273.0,14376.0,0.0,4.0,14271.0,0.0,4.0
97,Georgia,Brown; Brian Russell,2,8206975.0,13.0,3924486,301884.0,0.0,2.0,261633.0,0.0,2.0,273.0,14376.0,0.0,2.0,14271.0,0.0,2.0
98,Hawaii,Obama; Barack,325871,1216642.0,2.0,453568,226784.0,1.0,99087.0,113392.0,2.0,99087.0,40.0,11340.0,28.0,8351.0,10800.0,30.0,1871.0
99,Hawaii,McCain; John,120566,1216642.0,2.0,453568,226784.0,0.0,120566.0,113392.0,1.0,7174.0,40.0,11340.0,10.0,7166.0,10800.0,11.0,1766.0
100,Hawaii,Nader; Ralph,3825,1216642.0,2.0,453568,226784.0,0.0,3825.0,113392.0,0.0,3825.0,40.0,11340.0,0.0,3825.0,10800.0,0.0,3825.0
101,Hawaii,Barr; Bob,1314,1216642.0,2.0,453568,226784.0,0.0,1314.0,113392.0,0.0,1314.0,40.0,11340.0,0.0,1314.0,10800.0,0.0,1314.0
102,Hawaii,Baldwin; Chuck,1013,1216642.0,2.0,453568,226784.0,0.0,1013.0,113392.0,0.0,1013.0,40.0,11340.0,0.0,1013.0,10800.0,0.0,1013.0
103,Hawaii,McKinney; Cynthia,979,1216642.0,2.0,453568,226784.0,0.0,979.0,113392.0,0.0,979.0,40.0,11340.0,0.0,979.0,10800.0,0.0,979.0
104,Idaho,McCain; John,403012,1297274.0,2.0,655122,327561.0,1.0,75451.0,163781.0,2.0,75450.0,43.0,15236.0,26.0,6876.0,14559.0,27.0,9919.0
105,Idaho,Obama; Barack,236440,1297274.0,2.0,655122,327561.0,0.0,236440.0,163781.0,1.0,72659.0,43.0,15236.0,15.0,7900.0,14559.0,16.0,3496.0
106,Idaho,Nader; Ralph,7175,1297274.0,2.0,655122,327561.0,0.0,7175.0,163781.0,0.0,7175.0,43.0,15236.0,0.0,7175.0,14559.0,0.0,7175.0
107,Idaho,Baldwin; Chuck,4747,1297274.0,2.0,655122,327561.0,0.0,4747.0,163781.0,0.0,4747.0,43.0,15236.0,0.0,4747.0,14559.0,0.0,4747.0
108,Idaho,Barr; Bob,3658,1297274.0,2.0,655122,327561.0,0.0,3658.0,163781.0,0.0,3658.0,43.0,15236.0,0.0,3658.0,14559.0,0.0,3658.0
109,Idaho,Keyes; Alan,40,1297274.0,2.0,655122,327561.0,0.0,40.0,163781.0,0.0,40.0,43.0,15236.0,0.0,40.0,14559.0,0.0,40.0
110,Idaho,McKinney; Cynthia,39,1297274.0,2.0,655122,327561.0,0.0,39.0,163781.0,0.0,39.0,43.0,15236.0,0.0,39.0,14559.0,0.0,39.0
111,Idaho,Claus; Santa,6,1297274.0,2.0,655122,327561.0,0.0,6.0,163781.0,0.0,6.0,43.0,15236.0,0.0,6.0,14559.0,0.0,6.0
112,Idaho,Moore; Brian,3,1297274.0,2.0,655122,327561.0,0.0,3.0,163781.0,0.0,3.0,43.0,15236.0,0.0,3.0,14559.0,0.0,3.0
113,Idaho,Bone; Lawson Mitchell,1,1297274.0,2.0,655122,327561.0,0.0,1.0,163781.0,0.0,1.0,43.0,15236.0,0.0,1.0,14559.0,0.0,1.0
114,Idaho,Reverend MerePeace-MsMere,1,1297274.0,2.0,655122,327561.0,0.0,1.0,163781.0,0.0,1.0,43.0,15236.0,0.0,1.0,14559.0,0.0,1.0
115,Illinois,Obama; Barack,3419348,12439042.0,19.0,5522371,290652.0,11.0,222176.0,262971.0,13.0,725.0,414.0,13340.0,256.0,4308.0,13275.0,257.0,7673.0
116,Illinois,McCain; John,2031179,12439042.0,19.0,5522371,290652.0,6.0,287267.0,262971.0,7.0,190382.0,414.0,13340.0,152.0,3499.0,13275.0,153.0,104.0
117,Illinois,Nader; Ralph,30948,12439042.0,19.0,5522371,290652.0,0.0,30948.0,262971.0,0.0,30948.0,414.0,13340.0,2.0,4268.0,13275.0,2.0,4398.0
118,Illinois,Barr; Bob,19642,12439042.0,19.0,5522371,290652.0,0.0,19642.0,262971.0,0.0,19642.0,414.0,13340.0,1.0,6302.0,13275.0,1.0,6367.0
119,Illinois,McKinney; Cynthia,11838,12439042.0,19.0,5522371,290652.0,0.0,11838.0,262971.0,0.0,11838.0,414.0,13340.0,0.0,11838.0,13275.0,0.0,11838.0
120,Illinois,Baldwin; Charles O.,8256,12439042.0,19.0,5522371,290652.0,0.0,8256.0,262971.0,0.0,8256.0,414.0,13340.0,0.0,8256.0,13275.0,0.0,8256.0
121,Illinois,Polachek; John Joseph,1149,12439042.0,19.0,5522371,290652.0,0.0,1149.0,262971.0,0.0,1149.0,414.0,13340.0,0.0,1149.0,13275.0,0.0,1149.0
122,Illinois,Hobbs; Ronald G.,4,12439042.0,19.0,5522371,290652.0,0.0,4.0,262971.0,0.0,4.0,414.0,13340.0,0.0,4.0,13275.0,0.0,4.0
123,Illinois,Allen; Donald K.,3,12439042.0,19.0,5522371,290652.0,0.0,3.0,262971.0,0.0,3.0,414.0,13340.0,0.0,3.0,13275.0,0.0,3.0
124,Illinois,Moore; Frank James,3,12439042.0,19.0,5522371,290652.0,0.0,3.0,262971.0,0.0,3.0,414.0,13340.0,0.0,3.0,13275.0,0.0,3.0
125,Illinois,Paul; Ron,1,12439042.0,19.0,5522371,290652.0,0.0,1.0,262971.0,0.0,1.0,414.0,13340.0,0.0,1.0,13275.0,0.0,1.0
126,Indiana,Obama; Barack,1374039,6090782.0,9.0,2751054,305673.0,4.0,151347.0,250096.0,5.0,123559.0,203.0,13552.0,101.0,5287.0,13420.0,102.0,5199.0
127,Indiana,McCain; John,1345648,6090782.0,9.0,2751054,305673.0,4.0,122956.0,250096.0,5.0,95168.0,203.0,13552.0,99.0,4000.0,13420.0,100.0,3648.0
128,Indiana,Barr; Bob,29257,6090782.0,9.0,2751054,305673.0,0.0,29257.0,250096.0,0.0,29257.0,203.0,13552.0,2.0,2153.0,13420.0,2.0,2417.0
129,Indiana,Baldwin; Chuck,1024,6090782.0,9.0,2751054,305673.0,0.0,1024.0,250096.0,0.0,1024.0,203.0,13552.0,0.0,1024.0,13420.0,0.0,1024.0
130,Indiana,Nader; Ralph,909,6090782.0,9.0,2751054,305673.0,0.0,909.0,250096.0,0.0,909.0,203.0,13552.0,0.0,909.0,13420.0,0.0,909.0
131,Indiana,McKinney; Cynthia,87,6090782.0,9.0,2751054,305673.0,0.0,87.0,250096.0,0.0,87.0,203.0,13552.0,0.0,87.0,13420.0,0.0,87.0
132,Indiana,Castle; Darrell L.,51,6090782.0,9.0,2751054,305673.0,0.0,51.0,250096.0,0.0,51.0,203.0,13552.0,0.0,51.0,13420.0,0.0,51.0
133,Indiana,Moore; Brian,14,6090782.0,9.0,2751054,305673.0,0.0,14.0,250096.0,0.0,14.0,203.0,13552.0,0.0,14.0,13420.0,0.0,14.0
134,Indiana,Faith; Michael L.,12,6090782.0,9.0,2751054,305673.0,0.0,12.0,250096.0,0.0,12.0,203.0,13552.0,0.0,12.0,13420.0,0.0,12.0
135,Indiana,Mottus; Kevin,9,6090782.0,9.0,2751054,305673.0,0.0,9.0,250096.0,0.0,9.0,203.0,13552.0,0.0,9.0,13420.0,0.0,9.0
136,Indiana,Bone; Lawson Mitchell,2,6090782.0,9.0,2751054,305673.0,0.0,2.0,250096.0,0.0,2.0,203.0,13552.0,0.0,2.0,13420.0,0.0,2.0
137,Indiana,"""Kujawski; """"Lou""""""",1,6090782.0,9.0,2751054,305673.0,0.0,1.0,250096.0,0.0,1.0,203.0,13552.0,0.0,1.0,13420.0,0.0,1.0
138,Indiana,Plemons; John Leroy,1,6090782.0,9.0,2751054,305673.0,0.0,1.0,250096.0,0.0,1.0,203.0,13552.0,0.0,1.0,13420.0,0.0,1.0
139,Iowa,Obama; Barack,828940,2931923.0,5.0,1537123,307425.0,2.0,214090.0,219589.0,3.0,170173.0,97.0,15847.0,52.0,4896.0,15527.0,53.0,6009.0
140,Iowa,McCain; John,682379,2931923.0,5.0,1537123,307425.0,2.0,67529.0,219589.0,3.0,23612.0,97.0,15847.0,43.0,958.0,15527.0,43.0,14718.0
141,Iowa,Nader; Ralph,8014,2931923.0,5.0,1537123,307425.0,0.0,8014.0,219589.0,0.0,8014.0,97.0,15847.0,0.0,8014.0,15527.0,0.0,8014.0
142,Iowa,Scattered,6737,2931923.0,5.0,1537123,307425.0,0.0,6737.0,219589.0,0.0,6737.0,97.0,15847.0,0.0,6737.0,15527.0,0.0,6737.0
143,Iowa,Barr; Bob,4590,2931923.0,5.0,1537123,307425.0,0.0,4590.0,219589.0,0.0,4590.0,97.0,15847.0,0.0,4590.0,15527.0,0.0,4590.0
144,Iowa,Baldwin; Chuck,4445,2931923.0,5.0,1537123,307425.0,0.0,4445.0,219589.0,0.0,4445.0,97.0,15847.0,0.0,4445.0,15527.0,0.0,4445.0
145,Iowa,McKinney; Cynthia,1423,2931923.0,5.0,1537123,307425.0,0.0,1423.0,219589.0,0.0,1423.0,97.0,15847.0,0.0,1423.0,15527.0,0.0,1423.0
146,Iowa,Harris; James,292,2931923.0,5.0,1537123,307425.0,0.0,292.0,219589.0,0.0,292.0,97.0,15847.0,0.0,292.0,15527.0,0.0,292.0
147,Iowa,Moore; Brian,182,2931923.0,5.0,1537123,307425.0,0.0,182.0,219589.0,0.0,182.0,97.0,15847.0,0.0,182.0,15527.0,0.0,182.0
148,Iowa,La Riva; Gloria,121,2931923.0,5.0,1537123,307425.0,0.0,121.0,219589.0,0.0,121.0,97.0,15847.0,0.0,121.0,15527.0,0.0,121.0
