,STATE,Candidate_Name,Candidate_Votes,Apportionment_pop,Num_Reps_Capped,State_Vote_Total,CapEC_NE_VotePop,CapEC_NE_CanVotes,CapEC_NE_CanRemainder,CapEC_Full_VotePop,CapEC_Full_CanVotes,CapEC_Full_CanRemainder,Num_Reps_Uncapped,UnCapEC_NE_VotePop,UnCapEC_NE_CanVotes,UnCapEC_NE_CanRemainder,UnCapEC_Full_VotePop,UnCapEC_Full_CanVotes,UnCapEC_Full_CanRemainder
17,Arizona,Castle; Darrell,1058,6412700.0,9.0,2573165,285907.22222222225,0.0,1058.0,233924.0909090909,0.0,1058.0,213.0,12080.586854460094,0.0,1058.0,11968.209302325582,0.0,1058.0
18,Arizona,Hoefling; Tom,85,6412700.0,9.0,2573165,285907.22222222225,0.0,85.0,233924.0909090909,0.0,85.0,213.0,12080.586854460094,0.0,85.0,11968.209302325582,0.0,85.0
19,Arizona,Smith; Mike,62,6412700.0,9.0,2573165,285907.22222222225,0.0,62.0,233924.0909090909,0.0,62.0,213.0,12080.586854460094,0.0,62.0,11968.209302325582,0.0,62.0
20,Arizona,Buchanan; Robert L.,56,6412700.0,9.0,2573165,285907.22222222225,0.0,56.0,233924.0909090909,0.0,56.0,213.0,12080.586854460094,0.0,56.0,11968.209302325582,0.0,56.0
21,Arizona,Kotlikoff; Laurence,52,6412700.0,9.0,2573165,285907.22222222225,0.0,52.0,233924.0909090909,0.0,52.0,213.0,12080.586854460094,0.0,52.0,11968.209302325582,0.0,52.0
22,Arizona,Carter; Willie Felix,42,6412700.0,9.0,2573165,285907.22222222225,0.0,42.0,233924.0909090909,0.0,42.0,213.0,12080.586854460094,0.0,42.0,11968.209302325582,0.0,42.0
23,Arizona,"""De La Fuente; """"Rocky"""" Roque""",29,6412700.0,9.0,2573165,285907.22222222225,0.0,29.0,233924.0909090909,0.0,29.0,213.0,12080.586854460094,0.0,29.0,11968.209302325582,0.0,29.0
24,Arizona,In-Albon; Mitchell,24,6412700.0,9.0,2573165,285907.22222222225,0.0,24.0,233924.0909090909,0.0,24.0,213.0,12080.586854460094,0.0,24.0,11968.209302325582,0.0,24.0
25,Arizona,Maldonado; Joseph,20,6412700.0,9.0,2573165,285907.22222222225,0.0,20.0,233924.0909090909,0.0,20.0,213.0,12080.586854460094,0.0,20.0,11968.209302325582,0.0,20.0
26,Arizona,Fox; Cherunda,14,6412700.0,9.0,2573165,285907.22222222225,0.0,14.0,233924.0909090909,0.0,14.0,213.0,12080.586854460094,0.0,14.0,11968.209302325582,0.0,14.0
27,Arizona,"""Tittle; Sheila """"Samm""""""",12,6412700.0,9.0,2573165,285907.22222222225,0.0,12.0,233924.0909090909,0.0,12.0,213.0,12080.586854460094,0.0,12.0,11968.209302325582,0.0,12.0
28,Arizona,Hartnell; Ben,11,6412700.0,9.0,2573165,285907.22222222225,0.0,11.0,233924.0909090909,0.0,11.0,213.0,12080.586854460094,0.0,11.0,11968.209302325582,0.0,11.0
29,Arizona,Schoenke; Marshall,4,6412700.0,9.0,2573165,285907.22222222225,0.0,4.0,233924.0909090909,0.0,4.0,213.0,12080.586854460094,0.0,4.0,11968.209302325582,0.0,4.0
30,Arizona,Steinacker; Delano,4,6412700.0,9.0,2573165,285907.22222222225,0.0,4.0,233924.0909090909,0.0,4.0,213.0,12080.586854460094,0.0,4.0,11968.209302325582,0.0,4.0
31,Arizona,Corsetti; Michael,3,6412700.0,9.0,2573165,285907.22222222225,0.0,3.0,233924.0909090909,0.0,3.0,213.0,12080.586854460094,0.0,3.0,11968.209302325582,0.0,3.0
32,Arkansas,Trump; Donald J.,684872,2926229.0,4.0,1130676,282669.0,2.0,119534.0,188446.0,3.0,119534.0,97.0,11656.453608247422,58.0,8797.690721649502,11420.969696969696,59.0,11034.78787878793
33,Arkansas,Clinton; Hillary,380494,2926229.0,4.0,1130676,282669.0,1.0,97825.0,188446.0,2.0,3602.0,97.0,11656.453608247422,32.0,7487.484536082484,11420.969696969696,33.0,3602.000000000029
34,Arkansas,Johnson; Gary,29949,2926229.0,4.0,1130676,282669.0,0.0,29949.0,188446.0,0.0,29949.0,97.0,11656.453608247422,2.0,6636.092783505155,11420.969696969696,2.0,7107.060606060608
35,Arkansas,McMullin; Evan,13176,2926229.0,4.0,1130676,282669.0,0.0,13176.0,188446.0,0.0,13176.0,97.0,11656.453608247422,1.0,1519.5463917525776,11420.969696969696,1.0,1755.030303030304
36,Arkansas,Stein; Jill,9473,2926229.0,4.0,1130676,282669.0,0.0,9473.0,188446.0,0.0,9473.0,97.0,11656.453608247422,0.0,9473.0,11420.969696969696,0.0,9473.0
37,Arkansas,Hedges; Jim,4709,2926229.0,4.0,1130676,282669.0,0.0,4709.0,188446.0,0.0,4709.0,97.0,11656.453608247422,0.0,4709.0,11420.969696969696,0.0,4709.0
38,Arkansas,Castle; Darrell L.,4613,2926229.0,4.0,1130676,282669.0,0.0,4613.0,188446.0,0.0,4613.0,97.0,11656.453608247422,0.0,4613.0,11420.969696969696,0.0,4613.0
39,Arkansas,Kahn; Lynn S.,3390,2926229.0,4.0,1130676,282669.0,0.0,3390.0,188446.0,0.0,3390.0,97.0,11656.453608247422,0.0,3390.0,11420.969696969696,0.0,3390.0
40,California,Clinton; Hillary,8753792,37341989.0,53.0,14181604,267577.43396226416,32.0,191314.113207547,257847.34545454546,33.0,244829.59999999986,1244.0,11400.003215434084,767.0,9989.533762057366,11381.704654895666,769.0,1261.1203852328817
41,California,Trump; Donald J.,4483814,37341989.0,53.0,14181604,267577.43396226416,16.0,202575.0566037735,257847.34545454546,17.0,100409.1272727272,1244.0,11400.003215434084,393.0,3612.7363344048827,11381.704654895666,393.0,10804.07062600328
42,California,Johnson; Gary,478500,37341989.0,53.0,14181604,267577.43396226416,1.0,210922.56603773584,257847.34545454546,1.0,220652.65454545454,1244.0,11400.003215434084,41.0,11099.868167202545,11381.704654895666,42.0,468.40449438202995
43,California,Stein; Jill,278658,37341989.0,53.0,14181604,267577.43396226416,1.0,11080.566037735844,257847.34545454546,1.0,20810.65454545454,1244.0,11400.003215434084,24.0,5057.922829581978,11381.704654895666,24.0,5497.088282504017
44,California,"""Sanders; Bernard """"Bernie""""""",79341,37341989.0,53.0,14181604,267577.43396226416,0.0,79341.0,257847.34545454546,0.0,79341.0,1244.0,11400.003215434084,6.0,10940.980707395494,11381.704654895666,6.0,11050.772070626004
45,California,La Riva; Gloria Estela,66101,37341989.0,53.0,14181604,267577.43396226416,0.0,66101.0,257847.34545454546,0.0,66101.0,1244.0,11400.003215434084,5.0,9100.983922829579,11381.704654895666,5.0,9192.47672552167
46,California,McMullin; Evan,39596,37341989.0,53.0,14181604,267577.43396226416,0.0,39596.0,257847.34545454546,0.0,39596.0,1244.0,11400.003215434084,3.0,5395.990353697747,11381.704654895666,3.0,5450.886035313002
47,California,Maturen; Mike,1316,37341989.0,53.0,14181604,267577.43396226416,0.0,1316.0,257847.34545454546,0.0,1316.0,1244.0,11400.003215434084,0.0,1316.0,11381.704654895666,0.0,1316.0
48,California,Kotlikoff; Laurence,402,37341989.0,53.0,14181604,267577.43396226416,0.0,402.0,257847.34545454546,0.0,402.0,1244.0,11400.003215434084,0.0,402.0,11381.704654895666,0.0,402.0
49,California,White; Jerry,84,37341989.0,53.0,14181604,267577.43396226416,0.0,84.0,257847.34545454546,0.0,84.0,1244.0,11400.003215434084,0.0,84.0,11381.704654895666,0.0,84.0
50,Colorado,Clinton; Hillary,1338870,5044930.0,7.0,2780247,397178.14285714284,3.0,147335.57142857148,308916.3333333333,4.0,103204.66666666674,168.0,16549.089285714286,80.0,14942.857142857101,16354.394117647058,81.0,14164.076470588301
51,Colorado,Trump; Donald J.,1202484,5044930.0,7.0,2780247,397178.14285714284,3.0,10949.571428571478,308916.3333333333,3.0,275735.00000000006,168.0,16549.089285714286,72.0,10949.571428571391,16354.394117647058,73.0,8613.229411764765
52,Colorado,Johnson; Gary,144121,5044930.0,7.0,2780247,397178.14285714284,0.0,144121.0,308916.3333333333,0.0,144121.0,168.0,16549.089285714286,8.0,11728.28571428571,16354.394117647058,8.0,13285.847058823536
53,Colorado,Stein; Jill,38437,5044930.0,7.0,2780247,397178.14285714284,0.0,38437.0,308916.3333333333,0.0,38437.0,168.0,16549.089285714286,2.0,5338.8214285714275,16354.394117647058,2.0,5728.211764705884
54,Colorado,McMullin; Evan,28917,5044930.0,7.0,2780247,397178.14285714284,0.0,28917.0,308916.3333333333,0.0,28917.0,168.0,16549.089285714286,1.0,12367.910714285714,16354.394117647058,1.0,12562.605882352942
55,Colorado,Castle; Darrell L.,11699,5044930.0,7.0,2780247,397178.14285714284,0.0,11699.0,308916.3333333333,0.0,11699.0,168.0,16549.089285714286,0.0,11699.0,16354.394117647058,0.0,11699.0
56,Colorado,Keniston; Chris,5028,5044930.0,7.0,2780247,397178.14285714284,0.0,5028.0,308916.3333333333,0.0,5028.0,168.0,16549.089285714286,0.0,5028.0,16354.394117647058,0.0,5028.0
57,Colorado,Smith; Mike,1819,5044930.0,7.0,2780247,397178.14285714284,0.0,1819.0,308916.3333333333,0.0,1819.0,168.0,16549.089285714286,0.0,1819.0,16354.394117647058,0.0,1819.0
58,Colorado,"""De La Fuente; """"Rocky"""" Roque""",1255,5044930.0,7.0,2780247,397178.14285714284,0.0,1255.0,308916.3333333333,0.0,1255.0,168.0,16549.089285714286,0.0,1255.0,16354.394117647058,0.0,1255.0
59,Colorado,Kopitke; Kyle Kenley,1096,5044930.0,7.0,2780247,397178.14285714284,0.0,1096.0,308916.3333333333,0.0,1096.0,168.0,16549.089285714286,0.0,1096.0,16354.394117647058,0.0,1096.0
60,Colorado,Maldonado; Joseph Allen,872,5044930.0,7.0,2780247,397178.14285714284,0.0,872.0,308916.3333333333,0.0,872.0,168.0,16549.089285714286,0.0,872.0,16354.394117647058,0.0,872.0
61,Colorado,Maturen; Michael A.,862,5044930.0,7.0,2780247,397178.14285714284,0.0,862.0,308916.3333333333,0.0,862.0,168.0,16549.089285714286,0.0,862.0,16354.394117647058,0.0,862.0
62,Colorado,Silva; Rod,751,5044930.0,7.0,2780247,397178.14285714284,0.0,751.0,308916.3333333333,0.0,751.0,168.0,16549.089285714286,0.0,751.0,16354.394117647058,0.0,751.0
63,Colorado,Scott; Ryan Alan,749,5044930.0,7.0,2780247,397178.14285714284,0.0,749.0,308916.3333333333,0.0,749.0,168.0,16549.089285714286,0.0,749.0,16354.394117647058,0.0,749.0
64,Colorado,Hoefling; Tom,710,5044930.0,7.0,2780247,397178.14285714284,0.0,710.0,308916.3333333333,0.0,710.0,168.0,16549.089285714286,0.0,710.0,16354.394117647058,0.0,710.0
65,Colorado,La Riva; Gloria Estela,531,5044930.0,7.0,2780247,397178.14285714284,0.0,531.0,308916.3333333333,0.0,531.0,168.0,16549.089285714286,0.0,531.0,16354.394117647058,0.0,531.0
66,Colorado,Kennedy; Alyson,452,5044930.0,7.0,2780247,397178.14285714284,0.0,452.0,308916.3333333333,0.0,452.0,168.0,16549.089285714286,0.0,452.0,16354.394117647058,0.0,452.0
67,Colorado,Kotlikoff; Laurence,392,5044930.0,7.0,2780247,397178.14285714284,0.0,392.0,308916.3333333333,0.0,392.0,168.0,16549.089285714286,0.0,392.0,16354.394117647058,0.0,392.0
68,Colorado,Lyttle; Bradford,382,5044930.0,7.0,2780247,397178.14285714284,0.0,382.0,308916.3333333333,0.0,382.0,168.0,16549.089285714286,0.0,382.0,16354.394117647058,0.0,382.0
69,Colorado,Atwood; Frank,337,5044930.0,7.0,2780247,397178.14285714284,0.0,337.0,308916.3333333333,0.0,337.0,168.0,16549.089285714286,0.0,337.0,16354.394117647058,0.0,337.0
70,Colorado,Soltysik; Emidio,271,5044930.0,7.0,2780247,397178.14285714284,0.0,271.0,308916.3333333333,0.0,271.0,168.0,16549.089285714286,0.0,271.0,16354.394117647058,0.0,271.0
71,Colorado,Hedges; James,185,5044930.0,7.0,2780247,397178.14285714284,0.0,185.0,308916.3333333333,0.0,185.0,168.0,16549.089285714286,0.0,185.0,16354.394117647058,0.0,185.0
72,Colorado,Perry; David,11,5044930.0,7.0,2780247,397178.14285714284,0.0,11.0,308916.3333333333,0.0,11.0,168.0,16549.089285714286,0.0,11.0,16354.394117647058,0.0,11.0
73,Colorado,Sterner; Corey,6,5044930.0,7.0,2780247,397178.14285714284,0.0,6.0,308916.3333333333,0.0,6.0,168.0,16549.089285714286,0.0,6.0,16354.394117647058,0.0,6.0
74,Colorado,Perry; Brian Anthony,4,5044930.0,7.0,2780247,397178.14285714284,0.0,4.0,308916.3333333333,0.0,4.0,168.0,16549.089285714286,0.0,4.0,16354.394117647058,0.0,4.0
75,Colorado,Lohmiller; Bruce,3,5044930.0,7.0,2780247,397178.14285714284,0.0,3.0,308916.3333333333,0.0,3.0,168.0,16549.089285714286,0.0,3.0,16354.394117647058,0.0,3.0
76,Colorado,Fox; Cherunda,2,5044930.0,7.0,2780247,397178.14285714284,0.0,2.0,308916.3333333333,0.0,2.0,168.0,16549.089285714286,0.0,2.0,16354.394117647058,0.0,2.0
77,Colorado,Nieman; Thomas J.,1,5044930.0,7.0,2780247,397178.14285714284,0.0,1.0,308916.3333333333,0.0,1.0,168.0,16549.089285714286,0.0,1.0,16354.394117647058,0.0,1.0
78,Connecticut,Clinton; Hillary,897572,3581628.0,5.0,1644920,328984.0,2.0,239604.0,234988.57142857142,3.0,192606.28571428574,119.0,13822.857142857143,64.0,12909.14285714284,13594.380165289256,66.0,342.9090909090919
79,Connecticut,Trump; Donald J.,673215,3581628.0,5.0,1644920,328984.0,2.0,15247.0,234988.57142857142,2.0,203237.85714285716,119.0,13822.857142857143,48.0,9717.85714285713,13594.380165289256,49.0,7090.371900826447
80,Connecticut,Johnson; Gary,48676,3581628.0,5.0,1644920,328984.0,0.0,48676.0,234988.57142857142,0.0,48676.0,119.0,13822.857142857143,3.0,7207.428571428571,13594.380165289256,3.0,7892.859504132231
81,Connecticut,Stein; Jill,22841,3581628.0,5.0,1644920,328984.0,0.0,22841.0,234988.57142857142,0.0,22841.0,119.0,13822.857142857143,1.0,9018.142857142857,13594.380165289256,1.0,9246.619834710744
82,Connecticut,McMullin; Evan,2108,3581628.0,5.0,1644920,328984.0,0.0,2108.0,234988.57142857142,0.0,2108.0,119.0,13822.857142857143,0.0,2108.0,13594.380165289256,0.0,2108.0
83,Connecticut,Castle; Darrell L.,147,3581628.0,5.0,1644920,328984.0,0.0,147.0,234988.57142857142,0.0,147.0,119.0,13822.857142857143,0.0,147.0,13594.380165289256,0.0,147.0
84,Connecticut,Cooper; Jeffrey A.,57,3581628.0,5.0,1644920,328984.0,0.0,57.0,234988.57142857142,0.0,57.0,119.0,13822.857142857143,0.0,57.0,13594.380165289256,0.0,57.0
85,Connecticut,Evans; Ronald,44,3581628.0,5.0,1644920,328984.0,0.0,44.0,234988.57142857142,0.0,44.0,119.0,13822.857142857143,0.0,44.0,13594.380165289256,0.0,44.0
86,Connecticut,Basiago; Andrew D.,42,3581628.0,5.0,1644920,328984.0,0.0,42.0,234988.57142857142,0.0,42.0,119.0,13822.857142857143,0.0,42.0,13594.380165289256,0.0,42.0
87,Connecticut,La Riva; Gloria,41,3581628.0,5.0,1644920,328984.0,0.0,41.0,234988.57142857142,0.0,41.0,119.0,13822.857142857143,0.0,41.0,13594.380165289256,0.0,41.0
88,Connecticut,Hoefling; Tom,31,3581628.0,5.0,1644920,328984.0,0.0,31.0,234988.57142857142,0.0,31.0,119.0,13822.857142857143,0.0,31.0,13594.380165289256,0.0,31.0
89,Connecticut,Kotlikoff; Laurence,23,3581628.0,5.0,1644920,328984.0,0.0,23.0,234988.57142857142,0.0,23.0,119.0,13822.857142857143,0.0,23.0,13594.380165289256,0.0,23.0
90,Connecticut,Buchanan; Robert L.,19,3581628.0,5.0,1644920,328984.0,0.0,19.0,234988.57142857142,0.0,19.0,119.0,13822.857142857143,0.0,19.0,13594.380165289256,0.0,19.0
91,Connecticut,Wu; Jeffrey Anthony,18,3581628.0,5.0,1644920,328984.0,0.0,18.0,234988.57142857142,0.0,18.0,119.0,13822.857142857143,0.0,18.0,13594.380165289256,0.0,18.0
92,Connecticut,Schoenke; Marshall,15,3581628.0,5.0,1644920,328984.0,0.0,15.0,234988.57142857142,0.0,15.0,119.0,13822.857142857143,0.0,15.0,13594.380165289256,0.0,15.0
93,Connecticut,Deame; Kevin,13,3581628.0,5.0,1644920,328984.0,0.0,13.0,234988.57142857142,0.0,13.0,119.0,13822.857142857143,0.0,13.0,13594.380165289256,0.0,13.0
94,Connecticut,Blumenthal; Paul E.,12,3581628.0,5.0,1644920,328984.0,0.0,12.0,234988.57142857142,0.0,12.0,119.0,13822.857142857143,0.0,12.0,13594.380165289256,0.0,12.0
95,Connecticut,"""De La Fuente; """"Rocky"""" Roque""",12,3581628.0,5.0,1644920,328984.0,0.0,12.0,234988.57142857142,0.0,12.0,119.0,13822.857142857143,0.0,12.0,13594.380165289256,0.0,12.0
96,Connecticut,Smith; Mike,12,3581628.0,5.0,1644920,328984.0,0.0,12.0,234988.57142857142,0.0,12.0,119.0,13822.857142857143,0.0,12.0,13594.380165289256,0.0,12.0
97,Connecticut,Klojzy; Jeffrey John; Jr.,6,3581628.0,5.0,1644920,328984.0,0.0,6.0,234988.57142857142,0.0,6.0,119.0,13822.857142857143,0.0,6.0,13594.380165289256,0.0,6.0
98,Connecticut,Cummings; Darryl,5,3581628.0,5.0,1644920,328984.0,0.0,5.0,234988.57142857142,0.0,5.0,119.0,13822.857142857143,0.0,5.0,13594.380165289256,0.0,5.0
99,Connecticut,Maldonado; Joseph,4,3581628.0,5.0,1644920,328984.0,0.0,4.0,234988.57142857142,0.0,4.0,119.0,13822.857142857143,0.0,4.0,13594.380165289256,0.0,4.0
100,Connecticut,Skewes; Peter,4,3581628.0,5.0,1644920,328984.0,0.0,4.0,234988.57142857142,0.0,4.0,119.0,13822.857142857143,0.0,4.0,13594.380165289256,0.0,4.0
101,Connecticut,Fox; Cherunda,3,3581628.0,5.0,1644920,328984.0,0.0,3.0,234988.57142857142,0.0,3.0,119.0,13822.857142857143,0.0,3.0,13594.380165289256,0.0,3.0
102,Delaware,Clinton; Hillary,235603,900877.0,1.0,443814,443814.0,0.0,235603.0,147938.0,1.0,87665.0,30.0,14793.8,15.0,13696.000000000011,13869.1875,16.0,13696.0
103,Delaware,Trump; Donald J.,185127,900877.0,1.0,443814,443814.0,0.0,185127.0,147938.0,1.0,37189.0,30.0,14793.8,12.0,7601.400000000009,13869.1875,13.0,4827.5625
104,Delaware,Johnson; Gary,14757,900877.0,1.0,443814,443814.0,0.0,14757.0,147938.0,0.0,14757.0,30.0,14793.8,0.0,14757.0,13869.1875,1.0,887.8125
105,Delaware,Stein; Jill,6103,900877.0,1.0,443814,443814.0,0.0,6103.0,147938.0,0.0,6103.0,30.0,14793.8,0.0,6103.0,13869.1875,0.0,6103.0
106,Delaware,Other,1407,900877.0,1.0,443814,443814.0,0.0,1407.0,147938.0,0.0,1407.0,30.0,14793.8,0.0,1407.0,13869.1875,0.0,1407.0
107,Delaware,McMullin; Evan,706,900877.0,1.0,443814,443814.0,0.0,706.0,147938.0,0.0,706.0,30.0,14793.8,0.0,706.0,13869.1875,0.0,706.0
108,Delaware,Castle; Darrell L.,74,900877.0,1.0,443814,443814.0,0.0,74.0,147938.0,0.0,74.0,30.0,14793.8,0.0,74.0,13869.1875,0.0,74.0
109,Delaware,Hoefling; Thomas Conrad,7,900877.0,1.0,443814,443814.0,0.0,7.0,147938.0,0.0,7.0,30.0,14793.8,0.0,7.0,13869.1875,0.0,7.0
110,Delaware,Buchanan; Robert L.,4,900877.0,1.0,443814,443814.0,0.0,4.0,147938.0,0.0,4.0,30.0,14793.8,0.0,4.0,13869.1875,0.0,4.0
111,Delaware,"""De La Fuente; """"Rocky"""" Roque""",3,900877.0,1.0,443814,443814.0,0.0,3.0,147938.0,0.0,3.0,30.0,14793.8,0.0,3.0,13869.1875,0.0,3.0
112,Delaware,Hartnell; Benjamin,3,900877.0,1.0,443814,443814.0,0.0,3.0,147938.0,0.0,3.0,30.0,14793.8,0.0,3.0,13869.1875,0.0,3.0
113,Delaware,LaRiva; Gloria,3,900877.0,1.0,443814,443814.0,0.0,3.0,147938.0,0.0,3.0,30.0,14793.8,0.0,3.0,13869.1875,0.0,3.0
114,Delaware,Limbaugh; David,3,900877.0,1.0,443814,443814.0,0.0,3.0,147938.0,0.0,3.0,30.0,14793.8,0.0,3.0,13869.1875,0.0,3.0
115,Delaware,Smith; Mike,3,900877.0,1.0,443814,443814.0,0.0,3.0,147938.0,0.0,3.0,30.0,14793.8,0.0,3.0,13869.1875,0.0,3.0
116,Delaware,Scott; Ryan Alan,2,900877.0,1.0,443814,443814.0,0.0,2.0,147938.0,0.0,2.0,30.0,14793.8,0.0,2.0,13869.1875,0.0,2.0
117,Delaware,White; Jerry,2,900877.0,1.0,443814,443814.0,0.0,2.0,147938.0,0.0,2.0,30.0,14793.8,0.0,2.0,13869.1875,0.0,2.0
118,Delaware,Duncan; Richard,1,900877.0,1.0,443814,443814.0,0.0,1.0,147938.0,0.0,1.0,30.0,14793.8,0.0,1.0,13869.1875,0.0,1.0
119,Delaware,Kahn; Lynn,1,900877.0,1.0,443814,443814.0,0.0,1.0,147938.0,0.0,1.0,30.0,14793.8,0.0,1.0,13869.1875,0.0,1.0
120,Delaware,Locke; Star,1,900877.0,1.0,443814,443814.0,0.0,1.0,147938.0,0.0,1.0,30.0,14793.8,0.0,1.0,13869.1875,0.0,1.0
121,Delaware,Maldonado; Joseph A.,1,900877.0,1.0,443814,443814.0,0.0,1.0,147938.0,0.0,1.0,30.0,14793.8,0.0,1.0,13869.1875,0.0,1.0
122,Delaware,Perry; Darryl W.,1,900877.0,1.0,443814,443814.0,0.0,1.0,147938.0,0.0,1.0,30.0,14793.8,0.0,1.0,13869.1875,0.0,1.0
123,Delaware,Sood; Ajay,1,900877.0,1.0,443814,443814.0,0.0,1.0,147938.0,0.0,1.0,30.0,14793.8,0.0,1.0,13869.1875,0.0,1.0
124,Delaware,Stout; Matthew Water,1,900877.0,1.0,443814,443814.0,0.0,1.0,147938.0,0.0,1.0,30.0,14793.8,0.0,1.0,13869.1875,0.0,1.0
125,District of Columbia,Clinton; Hillary,282830,,1.0,311268,311268.0,0.0,282830.0,103756.0,2.0,75318.0,18.0,17292.666666666668,16.0,6147.333333333314,15563.4,18.0,2688.8000000000065
126,District of Columbia,Trump; Donald J.,12723,,1.0,311268,311268.0,0.0,12723.0,103756.0,0.0,12723.0,18.0,17292.666666666668,0.0,12723.0,15563.4,0.0,12723.0
127,District of Columbia,Scattered,6551,,1.0,311268,311268.0,0.0,6551.0,103756.0,0.0,6551.0,18.0,17292.666666666668,0.0,6551.0,15563.4,0.0,6551.0
128,District of Columbia,Johnson; Gary,4906,,1.0,311268,311268.0,0.0,4906.0,103756.0,0.0,4906.0,18.0,17292.666666666668,0.0,4906.0,15563.4,0.0,4906.0
129,District of Columbia,Stein; Jill,4258,,1.0,311268,311268.0,0.0,4258.0,103756.0,0.0,4258.0,18.0,17292.666666666668,0.0,4258.0,15563.4,0.0,4258.0
130,Florida,Trump; Donald J.,4617886,18900773.0,27.0,9420039,348890.3333333333,13.0,82311.66666666692,324828.9310344828,14.0,70280.96551724104,630.0,14952.442857142858,308.0,12533.599999999744,14905.125,309.0,12202.375
131,Florida,Clinton; Hillary,4504975,18900773.0,27.0,9420039,348890.3333333333,12.0,318291.00000000023,324828.9310344828,13.0,282198.8965517238,630.0,14952.442857142858,301.0,4289.69999999975,14905.125,302.0,3627.25
